PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Davante Adams,2543495,WR,LAR,@SF,,,,,,4.52,64.11,0.69,,,,0.06,12.69,10,1,0.00,-12.69
Jordan Addison,2570074,WR,MIN,BAL,,,,0.68,0.01,3.91,54.56,0.49,,,,0.07,10.34,28,2,0.00,-10.34
Ife Adeyi,2574628,WR,FA,Bye,,,,,,,,,,,,,,141,3,0.00,
Nelson Agholor,2552600,WR,FA,Bye,,,,,,,,,,,,,,142,4,0.00,
Jamal Agnew,2558821,WR,ATL,@IND,,,,,,,,,,,,,0.00,143,5,0.00,0.0
Brandon Aiyuk,2565093,WR,SF,LAR,,,,,,,,,,,,,0.00,144,6,0.00,0.0
Ajou Ajou,2574182,WR,FA,Bye,,,,,,,,,,,,,,145,7,0.00,
Kelly Akharaiyi,2573955,WR,FA,Bye,,,,,,,,,,,,,,146,8,0.00,
Maurice Alexander,2569528,WR,CHI,NYG,,,,,,,,,,,,,0.00,147,9,0.00,0.0
Kazmeir Allen,2571641,WR,FA,Bye,,,,,,,,,,,,,,148,10,0.00,
Keenan Allen,2540154,WR,LAC,PIT,,,,0.11,,4.64,57.13,0.54,,,,0.1,11.08,22,11,0.00,-11.08
Andrew Armstrong,2574316,WR,FA,Bye,,,,,,,,,,,,,,149,12,0.00,
Tutu Atwell,2566196,WR,LAR,@SF,,,,,,,,,,,,,0.00,150,13,0.00,0.0
Calvin Austin III,2568132,WR,PIT,@LAC,,,,0.65,,2.76,38.12,0.33,,,,0.04,7.16,48,14,0.00,-7.16
Kevin Austin Jr.,2568954,WR,NO,@CAR,,,,,,,,,,,,,0.00,151,15,0.00,0.0
Elic Ayomanor,2574142,WR,TEN,Bye,,,,,,,,,,,,,,152,16,0.00,
Andre Baccellia,2564250,WR,ARI,@SEA,,,,,,,,,,,,,0.00,153,17,0.00,0.0
Alex Bachman,2563301,WR,LV,@DEN,,,,,,0.21,2.19,0.01,,,,,0.38,136,18,0.00,-0.38
Elijhah Badger,2574238,WR,FA,Bye,,,,,,,,,,,,,,154,19,0.00,
Javon Baker,2572285,WR,FA,Bye,,,,,,,,,,,,,,155,20,0.00,
Kawaan Baker,2566349,WR,FA,Bye,,,,,,,,,,,,,,156,21,0.00,
Monaray Baldwin,2574318,WR,FA,Bye,,,,,,,,,,,,,,157,22,0.00,
Michael Bandy,2567175,WR,DEN,LV,,,,,,,,,,,,,0.00,158,23,0.00,0.0
Jahmal Banks,2573923,WR,FA,Bye,,,,,,,,,,,,,,159,24,0.00,
Rashod Bateman,2565836,WR,BAL,@MIN,,,,,,2.48,40.03,0.4,,,,0.03,7.58,45,25,0.00,-7.58
Jack Bech,2574285,WR,LV,@DEN,,,,0.33,,1.75,19.79,0.12,,,,0.02,3.57,76,26,0.00,-3.57
Odell Beckham Jr.,2543496,WR,FA,Bye,,,,,,,,,,,,,,160,27,0.00,
David Bell,2567460,WR,FA,Bye,,,,,,,,,,,,,,161,28,0.00,
Ronnie Bell,2570290,WR,NO,@CAR,,,,,,,,,,,,,0.00,162,29,0.00,0.0
Junior Bergen,2574535,WR,SF,LAR,,,,,,,,,,,,,0.00,163,30,0.00,0.0
Braxton Berrios,2560975,WR,HOU,JAX,,,,,,,,,,,,,0.00,164,31,0.00,0.0
Tarik Black,2565594,WR,FA,Bye,,,,,,,,,,,,,,165,32,0.00,
