PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,Rank,TotalPoints,ProjectionDiff
Marcus Williams,2558847,DB,BAL,MIA,7,3,,,2,,,,,,,,,2,,,,9.45,1,26.30,16.85
Harrison Smith,2532948,DB,MIN,@PHI,13,,,,,,,,,,,,,,,,,11.69,2,22.10,10.41
Darius Slay,2540288,DB,PHI,MIN,1,,,,2,,,,,,,,,5,,19,,7.85,3,21.83,13.98
Jamel Dean,2562556,DB,TB,@NO,3,3,,,2,,,,,,,,,2,,24,,10.03,4,19.50,9.47
Jaylen Watson,2567811,DB,KC,LAC,3,1,,,1,,,1,,,,,,1,,99,,8.12,5,19.20,11.08
Julian Love,2562414,DB,NYG,CAR,8,,1,2,,,,,,,,,,,1,,,8.38,6,19.10,10.72
Roger McCreary,2567655,DB,TEN,@BUF,11,,,,,,,,,,,,,,,,,8.96,7,18.70,9.74
Derek Stingley Jr.,2567694,DB,HOU,@DEN,8,,,,,,,,,,,,,2,,,,9.48,8,18.60,9.12
Will Harris,2562395,DB,DET,WAS,5,3,,1,1,,,,,,,,,1,,,,3.35,9,18.40,15.05
Rayshawn Jenkins,2558182,DB,JAX,IND,2,1,,,1,,,,,,,,,4,,10,,9.04,10,18.03,8.99
Carlton Davis,2561039,DB,TB,@NO,8,1,,,,,1,,,,,,,1,,,,8.99,11,17.90,8.91
Divine Deablo,2566253,DB,LV,ARI,6,10,,,,,,,,,,,,,,,,11.25,12,17.40,6.15
Nate Hobbs,2566259,DB,LV,ARI,9,2,,,,,,,,,,,,,,,,10.22,13,16.90,6.68
Jalen Thompson,2563339,DB,ARI,@LV,7,3,,,,,,,,,,,,1,,,,12.18,14,16.80,4.62
Charvarius Ward,2561417,DB,SF,SEA,4,4,,,1,,,,,,,,,1,,9,,10.37,15,16.30,5.93
Avonte Maddox,2560795,DB,PHI,MIN,4,4,,,1,,,,,,,,,1,,2,,,16,16.07,
Jordan Poyer,2539290,DB,BUF,TEN,3,1,,1,1,,,,,,,,,2,,,,,17,15.90,
