PlayerName,PlayerId,Pos,Team,PassingYDS,PassingInt,PassingTD,RushingPassingYDS,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Alvin Kamara,2558019,RB,NO,,,,51,10,128,1,,,,,30.40,20,10,30,10,11,91,1,4,3,1,28.90
D'Andre Swift,2563965,RB,DET,,,,48,8,96,1,,,,,31.80,13,8,21,8,10,80,2,3,,2,24.40
Damien Harris,2562281,RB,NE,,,,106,2,7,,,,,,60.50,14,2,16,2,2,100,,4,3,3,24.30
D'Ernest Johnson,2563327,RB,CLE,,,,146,2,22,,,,,,37.10,22,2,24,2,2,100,,6,1,4,23.80
Brandon Bolden,2532797,RB,NE,,,,,6,79,1,,,,,60.50,2,6,8,6,7,86,3,4,2,5,16.90
Khalil Herbert,2565926,RB,CHI,,,,100,5,33,,,,,,19.00,18,5,23,5,5,100,,2,1,6,16.80
Eli Mitchell,2566538,RB,SF,,,,107,,,,,,,,21.50,18,,18,,,,,1,,7,16.70
Leonard Fournette,2557973,RB,TB,,,,81,2,9,,,,,,24.50,15,2,17,2,4,50,3,8,4,8,16.00
Myles Gaskin,2562270,RB,MIA,,,,67,4,10,1,,,,,23.30,15,4,19,4,4,100,2,7,3,9,15.70
Kenyan Drake,2555230,RB,LV,,,,69,3,10,,,,,,38.90,14,3,17,3,3,100,1,3,1,10,15.40
Derrick Henry,2556075,RB,TEN,5,,1,86,2,16,,,,,,19.70,29,2,31,2,2,100,1,5,1,11,15.40
J.J. Taylor,2564640,RB,NE,,,,21,1,5,,,,,,60.50,9,1,10,1,1,100,,3,3,12,15.10
Jonathan Taylor,2564148,RB,IND,,,,107,3,3,,,,,2,16.60,18,3,21,3,3,100,,6,3,13,14.50
Josh Jacobs,2562377,RB,LV,,,,29,3,39,,,,,,38.90,6,3,9,3,3,100,,1,1,14,14.30
Javonte Williams,2566049,RB,DEN,,,,20,6,32,1,,,,,24.40,4,6,10,6,7,86,1,1,1,15,14.20
Samaje Perine,2558138,RB,CIN,,,,52,1,23,,,,,,25.90,11,1,12,1,1,100,,,,16,14.00
Devontae Booker,2555223,RB,NYG,,,,51,2,15,,,,,,18.50,14,2,16,2,3,67,,5,2,17,13.60
Cordarrelle Patterson,2540145,RB,ATL,,,,60,2,1,,,,,,15.40,14,2,16,2,5,40,,5,1,18,13.10
Michael Carter,2566382,RB,NYJ,,,,37,8,67,,,,,1,24.20,11,8,19,8,9,89,,1,1,19,12.40
James Conner,2557978,RB,ARI,,,,64,,,,,,,,25.80,10,,10,,,,,1,,20,12.40
Kenneth Gainwell,2566397,RB,PHI,,,,20,4,41,1,,,,1,24.70,5,4,9,4,8,50,1,2,1,21,12.10
Joe Mixon,2557976,RB,CIN,,,,59,,,,,,,,25.90,12,,12,,,,,,,22,11.90
Ty Johnson,2562293,RB,NYJ,,,,6,6,65,,,,,,24.20,5,6,11,6,7,86,,1,1,23,11.80
Devonta Freeman,2543583,RB,BAL,,,,14,3,25,,,,,,16.70,4,3,7,3,3,100,,3,2,24,11.40
Chase Edmonds,2560711,RB,ARI,,,,81,1,9,,,,,,25.80,15,1,16,1,3,33,,1,1,25,11.20
Melvin Gordon,2552469,RB,DEN,,,,18,2,14,1,,,,,24.40,8,2,10,2,3,67,2,3,2,26,10.20
Boston Scott,2561146,RB,PHI,,,,24,1,5,,,,,,24.70,7,1,8,1,2,50,,3,3,27,9.40
Darrell Henderson,2562574,RB,LA,,,,45,3,19,,,,,,8.30,15,3,18,3,6,50,2,1,,28,7.90
David Johnson,2553435,RB,HOU,,,,25,5,27,,,,,,14.40,7,5,12,5,6,83,,,,29,7.70
Chuba Hubbard,2565899,RB,CAR,,,,28,4,28,,,,,,10.00,12,4,16,4,5,80,,1,,30,7.60
J.D. McKissic,2556440,RB,WAS,,,,22,4,34,,,,,,12.20,4,4,8,4,6,67,1,1,1,31,7.60
Johnny Stanton,2561489,RB,FA,,,,5,1,1,1,,,,,,2,1,3,1,1,100,1,1,1,32,7.10
Darrel Williams,2560935,RB,KC,,,,20,3,30,,,,,,12.10,5,3,8,3,4,75,,1,,33,6.50
Aaron Jones,2558116,RB,GB,,,,19,5,20,,,,,,3.90,6,5,11,5,5,100,1,3,,34,6.40
Salvon Ahmed,2565090,RB,MIA,,,,26,2,26,,,,,,23.30,7,2,9,2,2,100,,1,,35,6.20
Jamaal Williams,2558204,RB,DET,,,,57,,,,,,,,31.80,12,,12,,,,,3,,36,5.70
Alec Ingold,2562288,RB,LV,,,,1,1,29,,,,,,38.90,1,1,2,1,1,100,,,,37,5.20
Alex Collins,2555430,RB,SEA,,,,35,1,9,,,,,,8.90,16,1,17,1,1,100,,,,38,4.90
Demetric Felton,2565968,RB,CLE,,,,13,3,21,,,,,,37.10,2,3,5,3,3,100,,,,39,4.90
JaMycal Hasty,2565108,RB,SF,,,,1,3,15,,,,,,21.50,3,3,6,3,6,50,1,,,40,4.80
Antonio Gibson,2565276,RB,WAS,,,,51,2,5,,,,,1,12.20,14,2,16,2,2,100,,4,1,41,4.60
Jerick McKinnon,2543715,RB,KC,,,,,2,17,,,,,,12.10,,2,2,2,4,50,,,,42,4.40
Ty'Son Williams,2565542,RB,BAL,,,,10,2,24,,,,,,16.70,2,2,4,2,2,100,,,,43,4.40
Ronald Jones,2560770,RB,TB,,,,63,,,,,,,1,24.50,10,,10,,,,,4,3,44,4.30
Mark Ingram,2495466,RB,NO,,,,9,3,18,,,,,,30.40,6,3,9,3,3,100,,,,45,4.20
Jakob Johnson,2562890,RB,NE,,,,,2,32,,,,,,60.50,,2,2,2,2,100,,,,46,4.20
Jalen Richard,2556885,RB,LV,,,,8,3,17,,,,,,38.90,4,3,7,3,4,75,2,2,1,47,4.00
Elijhaa Penny,2556762,RB,NYG,,,,24,,,,,,,,18.50,9,,9,,,,,1,,48,3.20
Miles Sanders,2562722,RB,PHI,,,,30,1,-3,,,,,,24.70,6,1,7,1,1,100,,1,,49,3.20
Darrynton Evans,2564043,RB,TEN,,,,7,2,11,,,,,,19.70,2,2,4,2,2,100,,,,50,2.80
Ke'Shawn Vaughn,2565258,RB,TB,,,,27,,,,,,,,24.50,5,,5,,,,,,,51,2.70
Royce Freeman,2560733,RB,CAR,,,,18,1,1,,,,,,10.00,3,1,4,1,2,50,,,,52,2.40
Nick Bellore,2495262,RB,SEA,,,,,,,,,,,,8.90,,,,,,,,,,53,1.70
Rex Burkhead,2539265,RB,HOU,,,,,,,,,,,,14.40,,,,,,,,,,54,1.70
Cullen Gillaspia,2562906,RB,NYG,,,,,,,,,,,,18.50,,,,,,,,,,55,1.70
Nyheim Hines,2560742,RB,IND,,,,14,1,-2,,,,,,16.60,8,1,9,1,3,33,,,,56,1.70
Godwin Igwebuike,2560749,RB,DET,,,,,,,,,,,,31.80,,,,,,,,,,57,1.70
Giovani Bernard,2540156,RB,TB,,,,,2,5,,,,,,24.50,,2,2,2,3,67,1,,,58,1.50
Jeremy McNichols,2557977,RB,TEN,,,,,1,10,,,,,,19.70,,1,1,1,1,100,,,,59,1.50
Jonathan Ward,2564949,RB,ARI,,,,7,,,,,,,,25.80,1,,1,,,,,,,60,1.50
Malcolm Brown,2552382,RB,MIA,,,,10,1,-1,,,,,,23.30,3,1,4,1,1,100,,,,61,1.40
Travis Homer,2562665,RB,SEA,,,,14,,,,,,,,8.90,1,,1,,,,,,,62,1.40
John Kelly,2560777,RB,CLE,,,,13,,,,,,,,37.10,2,,2,,,,,,,63,1.30
Damien Williams,2550512,RB,CHI,,,,5,1,3,,,,,,19.00,3,1,4,1,1,100,,,,64,1.30
