PlayerName,PlayerId,Pos,Team,PlayerOpponent,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Lamar Jackson,2560757,QB,BAL,MIA,318,3,,119,1,,,,,,,1,40.45,9,,9,,,,,3,2,1,40.45
Tua Tagovailoa,2564499,QB,MIA,@BAL,469,6,2,1,,,,,,,,,38.86,1,,1,,,,,,,2,38.86
Jalen Hurts,2564832,QB,PHI,MIN,333,1,1,57,2,,,,,,,1,30.92,11,,11,,,,,1,1,3,30.92
Josh Allen,2560955,QB,BUF,TEN,317,4,,10,,,,,,,,,29.88,1,,1,,,,,,,4,29.68
Joe Flacco,382,QB,NYJ,@CLE,307,4,,6,,,,,,,,1,27.88,2,,2,,,,,,,5,27.88
Jared Goff,2555334,QB,DET,WAS,256,4,,-2,,,,,,,,,26.04,2,,2,,,,,,,6,26.04
Kyler Murray,2562382,QB,ARI,@LV,277,1,1,28,1,,,,,,2,,25.88,5,,5,,,,,1,1,7,25.88
Carson Wentz,2555259,QB,WAS,@DET,337,3,1,23,,,,,,,1,1,25.78,2,,2,,,,,1,,8,25.78
Justin Herbert,2565045,QB,LAC,@KC,334,3,1,1,,,,,,,,,23.46,2,,2,,,,,,,9,23.46
Derek Carr,2543499,QB,LV,ARI,252,2,,9,,,,,,,,,18.98,1,,1,,,,,,,10,18.98
Matthew Stafford,79860,QB,LA,ATL,272,3,2,,,,,,,,,,18.98,,,,,,,,,,11,18.98
Trevor Lawrence,2566163,QB,JAX,IND,235,2,,11,,,,,,,,,18.50,3,,3,,,,,1,,12,18.50
Patrick Mahomes,2558125,QB,KC,LAC,235,2,,-1,,,,,,,,,17.30,2,,2,,,,,,,13,17.30
Jimmy Garoppolo,2543801,QB,SF,SEA,154,1,,5,1,,,,,,,,19.16,4,,4,,,,,4,3,14,16.66
Aaron Rodgers,2506363,QB,GB,CHI,234,2,,10,,,,,,,,1,16.26,5,,5,,,,,,,15,16.26
Jacoby Brissett,2555261,QB,CLE,NYJ,229,1,1,43,,,,,,,,,15.46,6,,6,,,,,,,16,15.46
Marcus Mariota,2552466,QB,ATL,@LA,196,2,2,16,,,,,,,1,1,15.14,6,,6,,,,,2,,17,15.14
Joe Burrow,2563722,QB,CIN,@DAL,199,1,,26,,,,,,,1,1,14.56,4,,4,,,,,,,18,14.56
Cooper Rush,2559242,QB,DAL,CIN,235,1,,2,,,,,,,,,13.60,1,,1,,,,,,,19,13.60
Daniel Jones,2562299,QB,NYG,CAR,176,1,,21,,,,,,,,,13.14,10,,10,,,,,1,1,20,13.14
Mac Jones,2566334,QB,NE,@PIT,252,1,1,6,,,,,,,,,12.68,7,,7,,,,,3,,21,12.68
Russell Wilson,2532975,QB,DEN,HOU,219,1,1,3,,,,,,,,,12.56,2,,2,,,,,,,22,12.56
Mitchell Trubisky,2558008,QB,PIT,NE,168,1,1,7,,,,,,,1,,11.42,1,,1,,,,,,,23,11.42
Baker Mayfield,2560800,QB,CAR,@NYG,145,1,,35,,,,,,,,1,11.30,6,,6,,,,,3,,24,11.30
Tom Brady,2504211,QB,TB,@NO,190,1,,-2,,,,,,,,1,9.40,3,,3,,,,,,,25,9.40
Kirk Cousins,2532820,QB,MIN,@PHI,221,1,3,20,,,,,,,,1,8.14,2,,2,,,,,,,26,8.14
Justin Fields,2565920,QB,CHI,@GB,70,,1,20,1,,,,,,,1,7.80,8,,8,,,,,4,2,27,7.80
Jameis Winston,2552033,QB,NO,TB,236,1,3,2,,,,,,,,1,6.64,1,,1,,,,,,,28,6.64
Geno Smith,2539335,QB,SEA,@SF,197,,1,2,,,,,,,,,6.08,2,,2,,,,,,,29,6.08
Davis Mills,2566136,QB,HOU,@DEN,177,,,1,,,,,,,,2,5.18,2,,2,,,,,1,,30,4.18
Trey Lance,2566532,QB,SF,SEA,30,,,13,,,,,,,,,19.16,3,,3,,,,,1,1,31,2.50
Jeff Driskel,2555262,QB,HOU,@DEN,,,,10,,,,,,,,,5.18,1,,1,,,,,,,32,1.00
Ryan Tannehill,2532956,QB,TEN,@BUF,117,,2,2,,,,,,,,,0.72,1,,1,,,,,,,33,0.88
Case Keenum,2532888,QB,BUF,TEN,,,,2,,,,,,,,,29.88,3,,3,,,,,2,,34,0.20
Brandon Allen,2555365,QB,CIN,@DAL,,,,,,,,,,,,,14.56,,,,,,,,,,35,0.00
Kyle Allen,2561177,QB,HOU,@DEN,,,,,,,,,,,,,5.18,,,,,,,,,,36,0.00
Matt Barkley,2539308,QB,BUF,TEN,,,,,,,,,,,,,29.88,,,,,,,,,,37,0.00
C.J. Beathard,2557922,QB,JAX,IND,,,,,,,,,,,,,18.50,,,,,,,,,,38,0.00
Kurt Benkert,2560974,QB,SF,SEA,,,,,,,,,,,,,19.16,,,,,,,,,,39,0.00
David Blough,2563043,QB,MIN,@PHI,,,,,,,,,,,,,8.14,,,,,,,,,,40,0.00
Ian Book,2566352,QB,PHI,MIN,,,,,,,,,,,,,30.92,,,,,,,,,,41,0.00
Tim Boyle,2561187,QB,DET,WAS,,,,,,,,,,,,,26.04,,,,,,,,,,42,0.00
Teddy Bridgewater,2543465,QB,MIA,@BAL,,,,,,,,,,,,,38.86,,,,,,,,,,43,0.00
Jake Browning,2562634,QB,CIN,@DAL,,,,,,,,,,,,,14.56,,,,,,,,,,44,0.00
Shane Buechele,2566983,QB,KC,LAC,,,,,,,,,,,,,17.30,,,,,,,,,,45,0.00
Matt Corral,2567349,QB,CAR,@NYG,,,,,,,,,,,,,11.30,,,,,,,,,,46,0.00
Andy Dalton,2495143,QB,NO,TB,,,,,,,,,,,,,6.64,,,,,,,,,,47,0.00
Chase Daniel,81284,QB,LAC,@KC,,,,,,,,,,,,,23.46,,,,,,,,,,48,0.00
Sam Darnold,2561036,QB,CAR,@NYG,,,,,,,,,,,,,11.30,,,,,,,,,,49,0.00
Ben DiNucci,2563839,QB,FA,Bye,,,,,,,,,,,,,,,,,,,,,,,50,0.00
Joshua Dobbs,2558167,QB,CLE,NYJ,,,,,,,,,,,,,15.46,,,,,,,,,,51,0.00
