PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,PlayerWeekProjectedPts,ProjectedRank,Rank,TotalPoints,ProjectionDiff
Micah Abraham,2572108,DB,FA,Bye,,,,,,,,,,,,,,,,,,,292,1,0.00,
Kris Abrams-Draine,2571988,DB,DEN,GB,0.93,0.36,,,0.05,,,,,,,,,0.05,,,,1.91,223,2,0.00,-1.91
BJ Adams,2574315,DB,FA,Bye,,,,,,,,,,,,,,,,,,,293,3,0.00,
Jamal Adams,2557979,DB,LV,@PHI,2.59,0.53,0.15,0.23,0.08,0.08,0.08,,,,,,,0.3,0.38,1.07,,6.46,112,4,0.00,-6.46
Tony Adams,2568444,DB,NYJ,@JAX,3.56,2.27,0.08,0.23,0.15,,,,,,,,,0.45,0.15,0.61,,8.95,25,5,0.00,-8.95
Paulson Adebo,2566346,DB,NYG,WAS,5.26,1.26,,0.16,0.31,,,0.08,,,,,,1.18,0.08,5.81,,13.47,1,6,0.00,-13.47
Jaire Alexander,2560952,DB,FA,Bye,,,,,,,,,,,,,,,,,,,294,7,0.00,
Kam Alexander,2574640,DB,FA,Bye,,,,,,,,,,,,,,,,,,,295,8,0.00,
Zy Alexander,2574553,DB,FA,Bye,,,,,,,,,,,,,,,,,,,296,9,0.00,
Dee Alford,2567244,DB,ATL,@TB,1.29,0.62,,0.06,,,,,,,,,,0.28,,,,3.10,188,10,0.00,-3.1
Ugo Amadi,2562464,DB,NO,CAR,1.47,0.77,,0.12,,,,,,,,,,0.29,,,,3.57,177,11,0.00,-3.57
Trey Amos,2574603,DB,WAS,@NYG,,,,,,,,,,,,,,,,,,0.00,297,12,0.00,0.0
Tycen Anderson,2567442,DB,CIN,BAL,0.24,0.24,,,,,,,,,,,,,,,,0.50,291,13,0.00,-0.5
Zayne Anderson,2566977,DB,GB,@DEN,0.35,0.24,0.06,,0.06,,,,,,,,,,0.06,,,1.03,255,14,0.00,-1.03
Daijahn Anthony,2571919,DB,CIN,BAL,0.47,0.12,,,,,,,,,,,,0.18,,,,1.23,245,15,0.00,-1.23
Chigozie Anusiem,2573596,DB,ARI,@HOU,,,,,,,,,,,,,,,,,,0.00,298,16,0.00,0.0
Eli Apple,2555277,DB,SF,TEN,,,,,,,,,,,,,,,,,,0.00,299,17,0.00,0.0
Jalyn Armour-Davis,2567262,DB,TEN,@SF,2.32,0.94,,0.06,0.06,,,,,,,,,0.31,0.06,,,5.15,143,18,0.00,-5.15
Cornell Armstrong,2561147,DB,FA,Bye,,,,,,,,,,,,,,,,,,,300,19,0.00,
Damon Arnette,2564409,DB,HOU,ARI,,,,,,,,,,,,,,,,,,0.00,301,20,0.00,0.0
Grayland Arnold,2564814,DB,FA,Bye,,,,,,,,,,,,,,,,,,,302,21,0.00,
Terrion Arnold,2572009,DB,DET,@LAR,,,,,,,,,,,,,,,,,,0.00,303,22,0.00,0.0
Alex Austin,2569591,DB,NE,BUF,,,,,,,,,,,,,,,,,,0.00,304,23,0.00,0.0
Tre Avery,2568801,DB,CLE,@CHI,,,,,,,,,,,,,,,,,,0.00,305,24,0.00,0.0
Chidobe Awuzie,2557840,DB,BAL,@CIN,1.3,0.65,,0.05,0.05,0.05,,,,,,,,0.3,,0.6,,3.54,178,25,0.00,-3.54
Budda Baker,2558009,DB,ARI,@HOU,4.29,2.09,0.05,0.33,0.05,0.05,,,,,,,,0.27,0.16,0.77,,9.41,21,26,0.00,-9.41
Darrell Baker Jr.,2569161,DB,TEN,@SF,1.56,0.5,,,,,,,,,,,,0.13,,,,2.97,196,27,0.00,-2.97
Johnathan Baldwin,2574123,DB,GB,@DEN,,,,,,,,,,,,,,,,,,0.00,306,28,0.00,0.0
Corey Ballentine,2562228,DB,DAL,MIN,,,,,,,,,,,,,,,,,,0.00,307,29,0.00,0.0
Deonte Banks,2570155,DB,NYG,WAS,2.47,0.82,,0.06,0.12,0.06,0.06,,,,,,,0.71,,0.29,,6.76,100,30,0.00,-6.76
Marcus Banks,2573551,DB,TB,ATL,,,,,,,,,,,,,,,,,,0.00,308,31,0.00,0.0
Luq Barcoo,2564160,DB,FA,Bye,,,,,,,,,,,,,,,,,,,309,32,0.00,
Jahdae Barron,2574084,DB,DEN,GB,2.59,0.96,,0.06,0.06,,,,,,,,,0.39,0.06,,,5.77,126,33,0.00,-5.77
Shemar Bartholomew,2572678,DB,GB,@DEN,,,,,,,,,,,,,,,,,,0.00,310,34,0.00,0.0
Essang Bassey,2563875,DB,FA,Bye,,,,,,,,,,,,,,,,,,,311,35,0.00,
Jessie Bates,2560970,DB,ATL,@TB,4.2,2.1,,0.17,0.22,0.17,0.06,0.06,,,,,,0.55,0.06,3.59,,11.00,7,36,0.00,-11.0
Jordan Battle,2569648,DB,CIN,BAL,3.88,2.53,0.06,0.24,0.12,,0.06,0.06,,,,,,0.41,,3.76,,9.69,15,37,0.00,-9.69
Miles Battle,2572808,DB,NE,BUF,0.3,0.25,,,,,,,,,,,,0.15,,,,0.98,257,38,0.00,-0.98
Dalys Beanum,2574392,DB,NO,CAR,,,,,,,,,,,,,,,,,,0.00,312,39,0.00,0.0
D'Anthony Bell,2568630,DB,SEA,IND,,,,,,,,,,,,,,,,,,0.00,313,40,0.00,0.0
Markquese Bell,2568666,DB,DAL,MIN,1.37,0.89,,,,,,,,,,,,,,,,2.59,207,41,0.00,-2.59
Dane Belton,2567988,DB,NYG,WAS,2.37,2.58,0.05,0.05,0.05,0.1,0.05,,,,,,,0.26,,,,6.50,111,42,0.00,-6.5
Christian Benford,2567322,DB,BUF,@NE,2.82,0.78,,0.18,0.18,0.12,0.06,0.06,,,,,,0.72,0.06,3.42,,8.26,50,43,0.00,-8.26
Jakorian Bennett,2570038,DB,PHI,LV,0.94,0.65,,,0.06,,,0.06,,,,,,0.29,,0.94,,3.01,194,44,0.00,-3.01
Jarrick Bernard-Converse,2570176,DB,NYG,WAS,0.34,0.46,,,,,,,,,,,,,,,,0.79,265,45,0.00,-0.79
Beanie Bishop Jr.,2573512,DB,NO,CAR,,,,,,,,,,,,,,,,,,0.00,314,46,0.00,0.0
Cole Bishop,2571850,DB,BUF,@NE,2.69,1.94,,0.19,0.06,0.06,,,,,,,,0.31,,1,,6.71,102,47,0.00,-6.71
Henry Black,2563974,DB,FA,Bye,,,,,,,,,,,,,,,,,,,315,48,0.00,
Korie Black,2574414,DB,NYG,WAS,1,1.1,,0.2,,,,,,,,,,0.2,,,,2.96,197,49,0.00,-2.96
Julian Blackmon,2564103,DB,NO,CAR,,,,,,,,,,,,,,,,,,0.00,316,50,0.00,0.0
Mekhi Blackmon,2570086,DB,IND,@SEA,0.96,0.32,,0.11,0.07,0.04,0.04,0.04,,,,,,0.32,,1.61,,3.24,185,51,0.00,-3.24
Josh Blackwell,2568054,DB,CHI,CLE,,,,,,,,,,,,,,,,,,0.00,317,52,0.00,0.0
DaRon Bland,2567490,DB,DAL,MIN,3.35,1.16,,0.06,0.18,,,0.06,,,,,,0.61,,5.85,,8.40,42,53,0.00,-8.4
Reed Blankenship,2568057,DB,PHI,LV,3.82,2.05,,0.07,0.21,,0.07,,,,,,,0.42,,,,8.92,27,54,0.00,-8.92
Joshuah Bledsoe,2566331,DB,FA,Bye,,,,,,,,,,,,,,,,,,,318,55,0.00,
Joey Blount,2568225,DB,ARI,@HOU,,,,,,,,,,,,,,,,,,0.00,319,56,0.00,0.0
Bubba Bolden,2568228,DB,FA,Bye,,,,,,,,,,,,,,,,,,,320,57,0.00,
Isaiah Bolden,2570116,DB,FA,Bye,,,,,,,,,,,,,,,,,,,321,58,0.00,
Ethan Bonner,2571144,DB,MIA,@PIT,0.18,0.24,,,,,,,,,,,,0.06,,,,0.56,289,59,0.00,-0.56
Andrew Booth,2567904,DB,FA,Bye,,,,,,,,,,,,,,,,,,,322,60,0.00,
Dicaprio Bootle,2566980,DB,FA,Bye,,,,,,,,,,,,,,,,,,,323,61,0.00,
Billy Bowman Jr.,2573907,DB,ATL,@TB,,,,,,,,,,,,,,,,,,0.00,324,62,0.00,0.0
Kris Boyd,2562630,DB,NYJ,@JAX,0.35,0.47,,,,,,,,,,,,0.18,,,,1.26,241,63,0.00,-1.26
Ekow Boye-Doe,2571497,DB,FA,Bye,,,,,,,,,,,,,,,,,,,325,64,0.00,
Beau Brade,2572591,DB,NYG,WAS,,,,,,,,,,,,,,,,,,0.00,326,65,0.00,0.0
Millard Bradford,2573361,DB,FA,Bye,,,,,,,,,,,,,,,,,,,327,66,0.00,
Brian Branch,2569729,DB,DET,@LAR,4.5,1.74,0.12,0.42,0.18,0.06,,0.06,,,,,,0.9,0.3,4.38,,12.29,2,67,0.00,-12.29
Christian Braswell,2569876,DB,JAX,NYJ,,,,,,,,,,,,,,,,,,0.00,328,68,0.00,0.0
Julius Brents,2569840,DB,MIA,@PIT,,,,,,,,,,,,,,,,,,0.00,329,69,0.00,0.0
Trikweze Bridges,2574506,DB,DAL,MIN,,,,,,,,,,,,,,,,,,0.00,330,70,0.00,0.0
Jaquan Brisker,2567370,DB,CHI,CLE,3.77,1.53,0.09,0.24,0.06,0.06,0.06,,,,,,,0.24,0.24,,,8.31,47,71,0.00,-8.31
Kendell Brooks,2571050,DB,TEN,@SF,0.74,0.4,,,,,,,,,,,,,,,,1.35,237,72,0.00,-1.35
Nate Brooks,2562843,DB,FA,Bye,,,,,,,,,,,,,,,,,,,331,73,0.00,
Natrone Brooks,2571422,DB,ATL,@TB,0.12,0.24,,,0.06,,,,,,,,,0.12,,,,0.83,263,74,0.00,-0.83
Will Brooks,2574666,DB,FA,Bye,,,,,,,,,,,,,,,,,,,332,75,0.00,
JaTravis Broughton,2573976,DB,FA,Bye,,,,,,,,,,,,,,,,,,,333,76,0.00,
Ji'Ayir Brown,2570287,DB,SF,TEN,3.22,1.71,,0.21,0.14,,,,,,,,,0.48,,0.82,,7.89,63,77,0.00,-7.89
Kahzir Brown,2574127,DB,FA,Bye,,,,,,,,,,,,,,,,,,,334,78,0.00,
Mike Brown,2569050,DB,TEN,@SF,,,,,,,,,,,,,,,,,,0.00,335,79,0.00,0.0
Montaric Brown,2567727,DB,JAX,NYJ,1.18,0.52,,,0.1,,,,,,,,,0.41,,0.62,,3.48,179,80,0.00,-3.48
Omar Brown,2573082,DB,FA,Bye,,,,,,,,,,,,,,,,,,,336,81,0.00,
Sydney Brown,2570200,DB,PHI,LV,3.71,0.86,,,,0.14,,,,,,,,0.14,,,,6.92,90,82,0.00,-6.92
Tony Brown,2560982,DB,FA,Bye,,,,,,,,,,,,,,,,,,,337,83,0.00,
Tre Brown,2566550,DB,NYJ,@JAX,,,,,,,,,,,,,,,,,,0.00,338,84,0.00,0.0
