PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Josh Allen,2562619,LB,JAX,BUF,8,,1,2,1,,1,,,,,,,1,1,11,,1,26.47
Micah Parsons,2566019,LB,DAL,DEN,8,2,2.5,3,,,,,,,,,,,3,,,2,26.20
Anthony Walker,2558851,LB,CLE,@CIN,12,2,1,1,,,,,,,,,,,1,,,3,26.00
Bobby Okereke,2562416,LB,IND,NYJ,9,2,,,1,,,,,,,,,1,,4,,4,23.03
Eric Kendricks,2552312,LB,MIN,@BAL,10,7,,,,,,,,,,,,,,,,5,22.60
Josh Bynes,2530491,LB,BAL,MIN,8,3,,1,,,,,,,,,,1,,,,6,20.00
Deion Jones,2555162,LB,ATL,@NO,6,4,,,,,,,,,,,,2,1,,,7,18.90
Markus Golden,2552273,LB,ARI,@SF,3,2,3,3,,,,,,,,,,,3,,,8,18.70
Leighton Vander Esch,2560908,LB,DAL,DEN,7,5,,1,,,,,,,,,,,,,,9,17.40
Denzel Perryman,2552310,LB,LV,@NYG,7,3,,,,,,,,,,,,1,,,,10,16.80
Tae Crowder,2564727,LB,NYG,LV,5,4,,,,,,,,,,,,2,,,,11,16.70
Fred Warner,2560917,LB,SF,ARI,6,8,,,,,,,,,,,,,,,,12,16.60
Jerome Baker,2560966,LB,MIA,HOU,5,2,,,1,,,,,,,,,1,,,,13,16.10
Kamu Grugier-Hill,2556363,LB,HOU,@MIA,5,3,,1,,1,,,,,,,,,,,,14,15.90
Jordan Hicks,2552315,LB,ARI,@SF,6,2,,1,,,2,,,,,,,,,,,15,15.30
David Long,2562799,LB,TEN,@LA,2,4,,,1,,,,,,,,,2,,6,,16,15.30
Krys Barnes,2563971,LB,GB,@KC,7,2,,1,,,,,,,,,,,,,,17,15.00
Shaq Thompson,2552447,LB,CAR,NE,6,4,,1,,,,,,,,,,,,,,18,14.90
T.J. Edwards,2562648,LB,PHI,LAC,5,7,,,,,,,,,,,,,,,,19,14.10
Isaiah Simmons,2564940,LB,ARI,@SF,6,,,,,1,,,,,,,,,,,,20,13.70
Darius Leonard,2560789,LB,IND,NYJ,5,2,,,,1,,,,,,,,,,,,21,13.60
Neville Hewitt,2553657,LB,HOU,@MIA,6,4,,,,,,,,,,,,,,,,22,13.40
Azeez Al-Shaair,2562462,LB,SF,ARI,4,5,,,,,,,,,,,,1,,,,23,13.30
Damien Wilson,2552686,LB,JAX,BUF,5,2,,,,,,,,,,,,1,1,,,24,13.10
Jordan Jenkins,2555256,LB,HOU,@MIA,2,2,1.5,2,,,,,,,,,,,3,,,25,12.50
C.J. Mosley,2543464,LB,NYJ,@IND,5,5,,,,,,,,,,,,,,,,26,12.50
Germaine Pratt,2562702,LB,CIN,CLE,5,1,,2,,,,,,,,,,,,,,27,12.30
Myles Jack,2555329,LB,JAX,BUF,5,2,,1,,,,,,,,,,,1,,,28,12.10
Jayon Brown,2558005,LB,TEN,@LA,7,,,,,,,,,,,,,,,,,29,11.90
Sione Takitaki,2562753,LB,CLE,@CIN,3,4,,,,1,,,,,,,,,,,,30,11.80
Andrew Van Ginkel,2562768,LB,MIA,HOU,4,,1,1,,,,,,,,,,,2,,,31,11.30
Tyus Bowser,2558166,LB,BAL,MIN,3,2,,1,,,,,,,,,,1,1,,,32,11.20
Logan Wilson,2563752,LB,CIN,CLE,3,3,,,,1,,,,,,,,,,,,33,11.00
Brandon Copeland,2541695,LB,ATL,@NO,4,,,1,,,,,,,,,,1,,,,34,10.80
Keanu Neal,2555543,LB,DAL,DEN,5,1,,1,,,,,,,,,,,,,,35,10.80
Drue Tranquill,2562765,LB,LAC,@PHI,4,5,,,,,,,,,,,,,,,,36,10.80
Foye Oluokun,2561132,LB,ATL,@NO,3,6,,,,,,,,,,,,,1,,,37,10.40
Leonard Floyd,2555285,LB,LA,TEN,3,2,1,,,,,,,,,,,,3,,,38,10.20
Jamie Collins,2539311,LB,NE,@CAR,1,1,,1,1,,,,,,,,,1,,1,,39,10.03
Kyzir White,2560928,LB,LAC,@PHI,4,4,,,,,,,,,,,,,,,,40,10.00
Matt Judon,2555505,LB,NE,@CAR,3,1,1,1,,,,,,,,,,,1,,,41,9.90
K.J. Wright,2495252,LB,LV,@NYG,4,2,,1,,,,,,,,,,,,,,42,9.90
Jake Martin,2561092,LB,HOU,@MIA,1,2,1,,,1,,,,,,,,,2,,,43,9.80
Jonathan Greenard,2564070,LB,HOU,@MIA,3,,,1,,,,,,,,,,1,1,,,44,9.60
De'Vondre Campbell,2555255,LB,GB,@KC,4,3,,,,,,,,,,,,,,,,45,9.20
Harold Landry,2560784,LB,TEN,@LA,3,2,0.5,,,,,,,,,,,,3,,,46,9.20
Tanner Vallejo,2558289,LB,ARI,@SF,3,,,1,,,,,,,,,,1,,,,47,9.10
Baron Browning,2566025,LB,DEN,@DAL,4,2,,,,,,,,,,,,,1,,,48,8.90
Anthony Hitchens,2543592,LB,KC,GB,2,5,,1,,,,,,,,,,,,,,49,8.90
Zach Cunningham,2558094,LB,HOU,@MIA,2,6,,,,,,,,,,,,,1,,,50,8.70
Alex Singleton,2553739,LB,PHI,LAC,3,3,,,,,1,,,,,,,,,,,51,8.50
James Vaughters,2553781,LB,ATL,@NO,1,1,1,,,1,,,,,,,,,1,,,52,8.50
Kyle Van Noy,2543699,LB,NE,@CAR,2,,,,,,,,,,,,,2,,,,53,8.40
Tremaine Edmunds,2560713,LB,BUF,@JAX,3,4,,,,,,,,,,,,,,,,54,8.30
Elandon Roberts,2556119,LB,MIA,HOU,3,4,,,,,,,,,,,,,,,,55,8.30
Haason Reddick,2557887,LB,CAR,NE,2,1,1,1,,,,,,,,,,,1,,,56,8.20
Chandler Jones,2533538,LB,ARI,@SF,1,2,1,1,,,,,,,,,,,2,,,57,7.80
Rashan Gary,2562376,LB,GB,@KC,1,1,1,1,,,,,,,,,,,3,,,58,7.50
Jermaine Carter,2561093,LB,CAR,NE,2,4,,,,,,,,,,,,,,,,59,6.60
Demario Davis,2533008,LB,NO,ATL,2,4,,,,,,,,,,,,,,,,60,6.60
Cory Littleton,2556593,LB,LV,@NYG,2,2,,1,,,,,,,,,,,,,,61,6.50
Matt Milano,2557969,LB,BUF,@JAX,2,2,,1,,,,,,,,,,,,,,62,6.50
Patrick Queen,2563575,LB,BAL,MIN,2,2,,1,,,,,,,,,,,,,,63,6.50
Anthony Barr,2543459,LB,MIN,@BAL,,,,,1,,,,,,,,,1,,,,64,6.00
Obo Okoronkwo,2560829,LB,LA,TEN,1,1,0.5,1,,,,,,,,,,,2,,,65,6.00
Ernest Jones,2566229,LB,LA,TEN,3,1,,,,,,,,,,,,,,,,66,5.90
Elijah Lee,2558121,LB,CLE,@CIN,3,1,,,,,,,,,,,,,,,,67,5.90
Troy Reeder,2563313,LB,LA,TEN,2,,,,,,,,,,,,,1,,,,68,5.90
Quincy Williams,2562954,LB,NYJ,@IND,3,1,,,,,,,,,,,,,,,,69,5.90
Ja'Whaun Bentley,2561143,LB,NE,@CAR,2,2,,,,,,,,,,,,,,,,70,5.00
Benardrick McKinney,2552490,LB,NYG,LV,2,2,,,,,,,,,,,,,,,,71,5.00
Azeez Ojulari,2566367,LB,NYG,LV,1,1,,,,,,,,,,,,1,,,,72,5.00
