PlayerName,PlayerId,Pos,Team,PlayerOpponent,TacklesTot,TacklesAst,TacklesSck,TacklesTfl,TurnoverInt,TurnoverFrcFum,TurnoverFumRec,ScoreIntTd,ScoreFumTd,ScoreBlkTd,ScoreSaf,ScoreDef2ptRet,Blk,PDef,QBHit,ReturnIntYds,ReturnFumYds,Rank,TotalPoints
Nick Bosa,2562629,DL,SF,@CHI,3,,2,3,,,,,,,,,,,2,,,1,14.60
Leonard Williams,2552486,DL,NYG,@KC,2,4,1,1,,1,,,,,,,,,1,,,2,14.10
Sam Hubbard,2560745,DL,CIN,@NYJ,3,3,,1,,,,,,,,,,2,,,,3,14.00
Josh Sweat,2560889,DL,PHI,@DET,3,1,2,2,,,,,,,,,,,2,,,4,13.90
Christian Wilkins,2562782,DL,MIA,@BUF,4,1,,2,,,,,,,,,,1,,,,5,13.10
Tyeler Davison,2552329,DL,ATL,CAR,6,1,,1,,,,,,,,,,,,,,6,12.50
Milton Williams,2566418,DL,PHI,@DET,4,,1,2,,,,,,,,,,,1,,,7,12.30
Myles Garrett,2557965,DL,CLE,PIT,3,1,1,2,,,,,,,,,,,2,,,8,11.90
Dre'Mont Jones,2562412,DL,DEN,WAS,1,2,1.5,1,,,,,,,,,1,,2,,,9,11.80
Trey Hendrickson,2557943,DL,CIN,@NYJ,3,3,1,1,,,,,,,,,,,1,,,10,11.50
D.J. Jones,2558265,DL,SF,@CHI,5,,,2,,,,,,,,,,,,,,11,11.50
Larry Ogunjobi,2557836,DL,CIN,@NYJ,3,2,1,1,,,,,,,,,,,2,,,12,11.20
Shelby Harris,2549926,DL,DEN,WAS,2,3,0.5,,,,,,,,,,1,,2,,,13,10.80
Sheldon Rankins,2555242,DL,NYJ,CIN,2,2,1,2,,,,,,,,,,,1,,,14,10.50
Tyquan Lewis,2560791,DL,IND,TEN,1,,1,1,1,,,,,,,,,1,2,8,,15,10.47
Jerry Tillery,2562763,DL,LAC,NE,3,1,1,1,,,,,,,,,,,1,,,16,9.90
Quinnen Williams,2562599,DL,NYJ,CIN,2,,1,1,,,,,,,,,,1,1,,,17,9.90
Dawuane Smoot,2557839,DL,JAX,@SEA,2,1,1,2,,,,,,,,,,,1,,,18,9.70
Aaron Donald,2543485,DL,LA,@HOU,1,3,1.5,1,,,,,,,,,,,2,,,19,9.60
Chase Young,2565294,DL,WAS,@DEN,3,1,,,,1,,,,,,,,,,,,20,9.40
Frank Clark,2552629,DL,KC,NYG,1,2,1,,,1,,,,,,,,,1,,,21,9.30
Jabari Zuniga,2564811,DL,NYJ,CIN,1,2,1,,,1,,,,,,,,,1,,,22,9.30
Austin Bryant,2562240,DL,DET,PHI,4,3,,,,,,,,,,,,,,,,23,9.20
Jason Pierre-Paul,496843,DL,TB,@NO,2,1,,,,,,,,,,,,2,,,,24,9.20
Zach Allen,2562219,DL,ARI,GB,2,4,1,,,,,,,,,,,,1,,,25,9.10
Dean Lowry,2555274,DL,GB,@ARI,3,,1,1,,,,,,,,,,,1,,,26,9.10
Grover Stewart,2558766,DL,IND,TEN,4,1,,1,,,,,,,,,,,,,,27,9.10
Daron Payne,2560834,DL,WAS,@DEN,2,2,1,1,,,,,,,,,,,1,,,28,9.00
Chris Wormley,2557862,DL,PIT,@CLE,2,2,1,1,,,,,,,,,,,1,,,29,9.00
Jonathan Allen,2557844,DL,WAS,@DEN,2,1,1,1,,,,,,,,,,,2,,,30,8.70
Randy Gregory,2552446,DL,DAL,@MIN,1,,1,,,1,,,,,,,,,3,,,31,8.70
Ndamukong Suh,496861,DL,TB,@NO,1,3,1,1,,,,,,,,,,,2,,,32,8.60
Cameron Jordan,2495184,DL,NO,TB,1,1,1,,,1,,,,,,,,,1,,,33,8.50
Mario Addison,2530474,DL,BUF,MIA,2,1,1,1,,,,,,,,,,,1,,,34,8.20
Jerry Hughes,496796,DL,BUF,MIA,1,,1,,,1,,,,,,,,,2,,,35,8.20
Derrick Brown,2563629,DL,CAR,@ATL,3,,,,,,,,,,,,,1,1,,,36,8.10
Cameron Heyward,2508109,DL,PIT,@CLE,3,1,0.5,,,,,,,,,,,,2,,,37,7.90
Chris Jones,2556369,DL,KC,NYG,2,,1,1,,,,,,,,,,,2,,,38,7.90
Tarron Jackson,2566400,DL,PHI,@DET,1,,1,,,1,,,,,,,,,1,,,39,7.70
Hassan Ridgeway,2555514,DL,PHI,@DET,1,,1,,,1,,,,,,,,,1,,,40,7.70
Malcom Brown,2552483,DL,JAX,@SEA,3,3,,,,,,,,,,,,,,,,41,7.50
Charles Harris,2558001,DL,DET,PHI,3,3,,,,,,,,,,,,,,,,42,7.50
Linval Joseph,496802,DL,LAC,NE,3,3,,,,,,,,,,,,,,,,43,7.50
DeForest Buckner,2555275,DL,IND,TEN,2,,1,1,,,,,,,,,,,1,,,44,7.40
Yetur Gross-Matos,2563641,DL,CAR,@ATL,2,,1,1,,,,,,,,,,,1,,,45,7.40
Akiem Hicks,2533433,DL,CHI,SF,3,1,,1,,,,,,,,,,,,,,46,7.40
James Smith-Williams,2565291,DL,WAS,@DEN,1,2,1,1,,,,,,,,,,,1,,,47,7.30
Carlos Dunlap,496780,DL,SEA,JAX,1,,,,,,,,,,,,,2,1,,,48,7.20
Grady Jarrett,2552327,DL,ATL,CAR,2,2,,1,,,,,,,,,,,1,,,49,7.00
Danielle Hunter,2552603,DL,MIN,DAL,3,2,,,,,,,,,,,,,,,,50,6.70
Deatrich Wise,2558000,DL,NE,@LAC,2,1,,,,,,,,,,,,1,,,,51,6.70
Marcus Davenport,2561037,DL,NO,TB,3,,,1,,,,,,,,,,,,,,52,6.60
Al-Quadin Muhammad,2558131,DL,IND,TEN,3,,,1,,,,,,,,,,,,,,53,6.60
Julian Okwara,2563947,DL,DET,PHI,3,,,1,,,,,,,,,,,,,,54,6.60
Jadeveon Clowney,2543456,DL,CLE,PIT,2,,,2,,,,,,,,,,,,,,55,6.40
Jordan Elliott,2563779,DL,CLE,PIT,1,2,,,,,,,,,,,,1,1,,,56,6.30
A.J. Epenesa,2563605,DL,BUF,MIA,1,2,,,,,,,,,,,1,,,,,57,6.30
Derek Barnett,2557984,DL,PHI,@DET,1,,1,1,,,,,,,,,,,2,,,58,6.20
Everson Griffen,496790,DL,MIN,DAL,1,,1,1,,,,,,,,,,,2,,,59,6.20
Arik Armstead,2552493,DL,SF,@CHI,3,1,,,,,,,,,,,,,,,,60,5.90
Marlon Davidson,2563479,DL,ATL,CAR,3,1,,,,,,,,,,,,,,,,61,5.90
Christian Covington,2552602,DL,LAC,NE,2,3,,,,,,,,,,,,,,,,62,5.80
Derrick Nnadi,2560823,DL,KC,NYG,1,2,1,,,,,,,,,,,,1,,,63,5.80
Lawrence Guy,2495481,DL,NE,@LAC,1,,1,1,,,,,,,,,,,1,,,64,5.70
Tanoh Kpassagnon,2558185,DL,NO,TB,1,,1,1,,,,,,,,,,,1,,,65,5.70
Zach Sieler,2561129,DL,MIA,@BUF,2,1,,1,,,,,,,,,,,,,,66,5.70
Kemoko Turay,2560905,DL,IND,TEN,1,,1,1,,,,,,,,,,,1,,,67,5.70
Emmanuel Ogbah,2555278,DL,MIA,@BUF,,,,,,,,,,,,,,2,1,,,68,5.50
Isaiahh Loudermilk,2566457,DL,PIT,@CLE,2,,1,,,,,,,,,,,,,,,69,5.40
Quincy Roche,2566466,DL,NYG,@KC,1,2,,1,,,,,,,,,,,1,,,70,5.30
Vita Vea,2560909,DL,TB,@NO,2,1,,,,,,,,,,,,,2,,,71,5.20
D.J. Reader,2555388,DL,CIN,@NYJ,3,,,,,,,,,,,,,,,,,72,5.10
Adam Butler,2558924,DL,MIA,@BUF,2,2,,,,,,,,,,,,,,,,73,5.00
Shy Tuttle,2563242,DL,NO,TB,1,1,,,,,,,,,,,,1,,,,74,5.00
DeShawn Williams,2553623,DL,DEN,WAS,2,2,,,,,,,,,,,,,,,,75,5.00
Carlos Watkins,2557877,DL,DAL,@MIN,2,,,1,,,,,,,,,,,,,,76,4.90
Brian Burns,2562242,DL,CAR,@ATL,1,2,0.5,,,,,,,,,,,,1,,,77,4.80
Christian Barmore,2566328,DL,NE,@LAC,,4,0.5,,,,,,,,,,,,1,,,78,4.70
Greg Gaines,2562391,DL,LA,@HOU,,4,0.5,,,,,,,,,,,,1,,,79,4.70
Justin Hamilton,2553531,DL,DAL,@MIN,2,1,,,,,,,,,,,,,1,,,80,4.70
Foley Fatukasi,2560722,DL,NYJ,CIN,1,1,,1,,,,,,,,,,,1,,,81,4.50
Austin Johnson,2556368,DL,NYG,@KC,1,1,,1,,,,,,,,,,,1,,,82,4.50
A'Shawn Robinson,2555265,DL,LA,@HOU,2,1,,,,,,,,,,,,,,,,83,4.20
Dexter Lawrence,2562301,DL,NYG,@KC,1,3,,,,,,,,,,,,,,,,84,4.10
Shamar Stephen,2543706,DL,DEN,WAS,,2,,,,,,,,,,,,1,,,,85,4.10
Al Woods,496881,DL,SEA,JAX,,2,,,,,,,,,,,,1,,,,86,4.10
Maliek Collins,2555400,DL,HOU,LA,1,1,,1,,,,,,,,,,,,,,87,4.00
Ed Oliver,2562322,DL,BUF,MIA,1,1,,1,,,,,,,,,,,,,,88,4.00
Nick Williams,2541479,DL,DET,PHI,1,1,,1,,,,,,,,,,,,,,89,4.00
Dorance Armstrong,2560959,DL,DAL,@MIN,2,,,,,,,,,,,,,,1,,,90,3.90
B.J. Hill,2560740,DL,CIN,@NYJ,2,,,,,,,,,,,,,,1,,,91,3.90
DeMarcus Walker,2557894,DL,HOU,LA,1,2,,,,,,,,,,,,,1,,,92,3.80
Justin Jones,2560769,DL,LAC,NE,1,,,1,,,,,,,,,,,1,,,93,3.70
Adetokunbo Ogundeji,2565827,DL,ATL,CAR,,,,,,,1,,,,,,,1,,,,94,3.50
Greg Rousseau,2565875,DL,BUF,MIA,1,1,,,,,,,,,,,,,2,,,95,3.50
Joey Bosa,2555249,DL,LAC,NE,2,,,,,,,,,,,,,,,,,96,3.40
Chauncey Golston,2566007,DL,DAL,@MIN,2,,,,,,,,,,,,,,,,,97,3.40
Patrick Johnson,2566403,DL,PHI,@DET,2,,,,,,,,,,,,,,,,,98,3.40
Kentavius Street,2560885,DL,SF,@CHI,2,,,,,,,,,,,,,,,,,99,3.40
Denico Autry,2550646,DL,TEN,@IND,1,2,,,,,,,,,,,,,,,,100,3.30
Michael Brockers,2533050,DL,DET,PHI,1,2,,,,,,,,,,,,,,,,101,3.30
Raekwon Davis,2564445,DL,MIA,@BUF,1,2,,,,,,,,,,,,,,,,102,3.30
Rasheem Green,2560998,DL,SEA,JAX,,1,,,,,,,,,,,,1,,,,103,3.30
Benson Mayowa,2542009,DL,SEA,JAX,1,2,,,,,,,,,,,,,,,,104,3.30
Mike Pennel,2550242,DL,ATL,CAR,1,2,,,,,,,,,,,,,,,,105,3.30
Jordan Phillips,2552492,DL,ARI,GB,1,2,,,,,,,,,,,,,,,,106,3.30
Dalvin Tomlinson,2557846,DL,MIN,DAL,1,2,,,,,,,,,,,,,,,,107,3.30
Armon Watts,2562773,DL,MIN,DAL,1,2,,,,,,,,,,,,,,,,108,3.30
Rakeem Nunez-Roches,2552674,DL,TB,@NO,1,,,1,,,,,,,,,,,,,,109,3.20
D.J. Wonnum,2564583,DL,MIN,DAL,1,1,,,,,,,,,,,,,1,,,110,3.00
Osa Odighizuwa,2566016,DL,DAL,@MIN,,3,,,,,,,,,,,,,1,,,111,2.90
Genard Avery,2560964,DL,PHI,@DET,1,1,,,,,,,,,,,,,,,,112,2.50
Angelo Blackson,2552670,DL,CHI,SF,,,,,,,,,,,,,,1,,,,113,2.50
Morgan Fox,2556529,DL,CAR,@ATL,1,1,,,,,,,,,,,,,,,,114,2.50
Joe Jackson,2562432,DL,CLE,PIT,1,1,,,,,,,,,,,,,,,,115,2.50
Bryan Mone,2562914,DL,SEA,JAX,1,1,,,,,,,,,,,,,,,,116,2.50
Bravvion Roy,2563677,DL,CAR,@ATL,1,1,,,,,,,,,,,,,,,,117,2.50
Jacob Tuioti-Mariner,2561282,DL,ATL,CAR,1,1,,,,,,,,,,,,,,,,118,2.50
Eli Ankou,2559132,DL,FA,Bye,,3,,,,,,,,,,,,,,,,119,2.40
John Penisini,2563950,DL,DET,PHI,,3,,,,,,,,,,,,,,,,120,2.40
Jarran Reed,2555238,DL,KC,NYG,,3,,,,,,,,,,,,,,,,121,2.40
Sheldon Richardson,2540142,DL,MIN,DAL,,3,,,,,,,,,,,,,,,,122,2.40
Fletcher Cox,2533051,DL,PHI,@DET,1,,,,,,,,,,,,,,1,,,123,2.20
Jeffery Simmons,2562733,DL,TEN,@IND,1,,,,,,,,,,,,,,1,,,124,2.20
McTelvin Agim,2563872,DL,DEN,WAS,1,,,,,,,,,,,,,,,,,125,1.70
Leki Fotu,2564910,DL,ARI,GB,1,,,,,,,,,,,,,,,,,126,1.70
Kevin Givens,2562655,DL,SF,@CHI,1,,,,,,,,,,,,,,,,,127,1.70
Tyler Lancaster,2561227,DL,GB,@ARI,1,,,,,,,,,,,,,,,,,128,1.70
Steven Means,2541310,DL,ATL,CAR,1,,,,,,,,,,,,,,,,,129,1.70
Larrell Murchison,2564055,DL,TEN,@IND,1,,,,,,,,,,,,,,,,,130,1.70
Robert Nkemdiche,2555336,DL,SEA,JAX,1,,,,,,,,,,,,,,,,,131,1.70
Charles Omenihu,2562324,DL,SF,@CHI,1,,,,,,,,,,,,,,,,,132,1.70
Alton Robinson,2565186,DL,SEA,JAX,1,,,,,,,,,,,,,,,,,133,1.70
K'Lavon Chaisson,2564166,DL,JAX,@SEA,,2,,,,,,,,,,,,,,,,134,1.60
Kenny Clark,2555282,DL,GB,@ARI,,2,,,,,,,,,,,,,,,,135,1.60
Jonathon Cooper,2566028,DL,DEN,WAS,,2,,,,,,,,,,,,,,,,136,1.60
Trey Flowers,2552278,DL,DET,PHI,,2,,,,,,,,,,,,,,,,137,1.60
Alex Okafor,2539319,DL,KC,NYG,,2,,,,,,,,,,,,,,,,138,1.60
Harrison Phillips,2560840,DL,BUF,MIA,,2,,,,,,,,,,,,,,,,139,1.60
Javon Hargrave,2555239,DL,PHI,@DET,,1,,,,,,,,,,,,,1,,,140,1.30
Malik Jackson,2532873,DL,CLE,PIT,,1,,,,,,,,,,,,,1,,,141,1.30
Star Lotulelei,2539329,DL,BUF,MIA,,1,,,,,,,,,,,,,1,,,142,1.30
Kerry Hyder,2550433,DL,SEA,JAX,,,,,,,,,,,,,,,2,,,143,1.00
Ryan Kerrigan,2495190,DL,PHI,@DET,,,,,,,,,,,,,,,2,,,144,1.00
David Onyemata,2556274,DL,NO,TB,,,,,,,1,,,,,,,,,,,145,1.00
Montez Sweat,2562749,DL,WAS,@DEN,,,,,,,,,,,,,,,2,,,146,1.00
Darrell Taylor,2565198,DL,SEA,JAX,,,,,,,,,,,,,,,2,,,147,1.00
