PlayerName,PlayerId,Pos,Team,PassingYDS,PassingInt,PassingTD,RushingPassingYDS,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank,TotalPoints
Michael Carter,2566382,RB,NYJ,,,,77,9,95,,,,,,45.10,15,9,24,9,14,64,1,5,3,1,27.70
Joe Mixon,2557976,RB,CIN,,,,33,4,58,1,,,,,25.70,14,4,18,4,5,80,3,7,6,2,23.10
Darrell Henderson,2562574,RB,LA,,,,90,1,3,1,,,,,29.50,14,1,15,1,2,50,2,7,2,3,21.80
Austin Ekeler,2559169,RB,LAC,,,,64,6,60,,,,,,30.40,11,6,17,6,10,60,1,5,1,4,21.40
Jonathan Taylor,2564148,RB,IND,,,,70,3,52,,,,,,25.10,16,3,19,3,4,75,,3,1,5,20.70
Aaron Jones,2558116,RB,GB,,,,59,7,51,,,,,,30.00,15,7,22,7,11,64,2,5,2,6,20.50
Eli Mitchell,2566538,RB,SF,,,,137,,,,,,,,29.00,18,,18,,,,,5,2,7,19.70
Najee Harris,2566448,RB,PIT,,,,91,3,29,,,,,,20.50,26,3,29,3,3,100,,4,1,8,19.50
Jordan Howard,2555418,RB,FA,,,,57,,,,,,,,,12,,12,,,,,7,3,9,19.40
Boston Scott,2561146,RB,PHI,,,,60,,,,,,,,40.10,12,,12,,1,,,3,2,10,18.00
Melvin Gordon,2552469,RB,DEN,,,,47,3,15,1,,,,1,23.50,10,3,13,3,3,100,1,3,,11,17.70
Ty Johnson,2562293,RB,NYJ,,,,15,5,71,1,,,,,45.10,4,5,9,5,6,83,2,1,,12,17.10
Devontae Booker,2555223,RB,NYG,,,,60,5,65,,,,,,18.80,15,5,20,5,6,83,,2,1,13,16.70
Cordarrelle Patterson,2540145,RB,ATL,,,,35,5,37,1,,,,,24.80,9,5,14,5,5,100,1,1,,14,15.70
Alvin Kamara,2558019,RB,NO,,,,61,3,15,,,,,,30.50,19,3,22,3,4,75,2,6,7,15,15.10
J.D. McKissic,2556440,RB,WAS,,,,10,8,83,,,,,,26.50,3,8,11,8,8,100,,,,16,15.00
Chase Edmonds,2560711,RB,ARI,,,,30,3,39,,,,,,35.50,7,3,10,3,4,75,,2,1,17,14.40
James Conner,2557978,RB,ARI,,,,22,,,,,,,,35.50,5,,5,,,,,2,1,18,14.20
